-6.0000,2.6895,2.9911
-5.6990,2.6265,2.6901
-5.5229,2.5236,2.5140
-5.3979,2.3977,2.3890
-5.3010,2.2761,2.2921
-5.2218,2.1803,2.2129
-5.0969,2.0412,2.0880
-5.0000,1.9662,1.9911
-4.8861,1.8685,1.8771
-4.7959,1.7976,1.7870
-4.6778,1.6965,1.6689
-4.5850,1.6028,1.5761
-4.4815,1.4953,1.4726
-4.3872,1.4080,1.3783
-4.2840,1.3032,1.2751
-4.1805,1.1817,1.1715
-4.0809,1.0865,1.0720
-3.9788,0.9783,0.9699
-3.8794,0.8643,0.8705
-3.7773,0.8005,0.7684
-3.6778,0.6674,0.6689
-3.5751,0.5873,0.5662
-3.4750,0.4701,0.4660
-3.3737,0.3690,0.3648
-3.2725,0.2682,0.2636
-3.1720,0.1623,0.1631
-3.0706,0.0502,0.0617
-2.9698,-0.0551,-0.0391
-2.8687,-0.1835,-0.1402
-2.7678,-0.2587,-0.2411
-2.6668,-0.3311,-0.3422
-2.5656,-0.4886,-0.4433
-2.4647,-0.5143,-0.5442
-2.3636,-0.6434,-0.6453
-2.2626,-0.7600,-0.7463
-2.1616,-0.8842,-0.8473
-2.0606,-0.9758,-0.9483
-1.9596,-1.0439,-1.0493
-1.8586,-1.1549,-1.1503
-1.7576,-1.2789,-1.2513
-1.6566,-1.3494,-1.3523
-1.5555,-1.4578,-1.4534
-1.4545,-1.5808,-1.5544
-1.3535,-1.6465,-1.6554
-1.2525,-1.7761,-1.7564
-1.1515,-1.8723,-1.8574
-1.0505,-1.9699,-1.9584
-0.9495,-2.0549,-2.0594
-0.8485,-2.1712,-2.1604
-0.7475,-2.2681,-2.2614
-0.6465,-2.3609,-2.3624
-0.5455,-2.4578,-2.4635
-0.4444,-2.5781,-2.5645
-0.3434,-2.6740,-2.6655
-0.2424,-2.7723,-2.7665
-0.1414,-2.8679,-2.8675
-0.0404,-2.9958,-2.9685
0.0606,-3.0781,-3.0695
0.1616,-3.1726,-3.1705
0.2626,-3.2687,-3.2715
0.3636,-3.3910,-3.3725
0.4646,-3.4697,-3.4736
0.5657,-3.5733,-3.5746
0.6667,-3.6816,-3.6756
0.7677,-3.7895,-3.7766
0.8687,-3.8954,-3.8776
0.9697,-4.0047,-3.9786
1.0707,-4.0950,-4.0796
1.1717,-4.2190,-4.1806
1.2727,-4.3260,-4.2816
1.3737,-4.4375,-4.3826
1.4747,-4.5512,-4.4837
1.5758,-4.6866,-4.5847
1.6768,-4.7803,-4.6857
1.7778,-4.8836,-4.7867
1.8788,-5.0186,-4.8877
1.9798,-5.1798,-4.9887
2.0808,-5.3394,-5.0897
2.1818,-5.5064,-5.1907
2.2828,-5.6451,-5.2917
2.3838,-5.8042,-5.3927
2.4848,-6.0296,-5.4938
2.5859,-6.2139,-5.5948
2.6869,-6.3674,-5.6958
2.7879,-6.5932,-5.7968
2.8889,-6.8063,-5.8978
2.9899,-6.9835,-5.9988
3.0909,-7.1978,-6.0998
3.1919,-7.3920,-6.2008
3.2929,-7.5892,-6.3018
3.3939,-7.8085,-6.4028
3.4949,-7.9884,-6.5039
3.5960,-8.2006,-6.6049
3.6970,-8.4020,-6.7059
3.7980,-8.5767,-6.8069
3.8990,-8.8067,-6.9079
4.0000,-9.0127,-7.0089
